dataset,num_samples,model,fraction,rep,query_strategy,propagation,roc_auc
1_ALOI,497,IForest,0.06,3,uncertainty,False,0.39560137457044675
1_ALOI,499,IForest,0.06,4,uncertainty,False,0.5120274914089347
1_ALOI,500,IForest,0.06,0,anomalous,True,0.5437800687285224
1_ALOI,490,IForest,0.06,1,anomalous,True,0.542405498281787
1_ALOI,500,IForest,0.06,2,anomalous,True,0.488041237113402
1_ALOI,495,IForest,0.06,3,anomalous,True,0.43999999999999995
1_ALOI,497,IForest,0.06,4,anomalous,True,0.514020618556701
1_ALOI,500,IForest,0.06,0,anomalous,False,0.5300343642611683
1_ALOI,499,IForest,0.06,1,anomalous,False,0.5253608247422681
1_ALOI,499,IForest,0.06,2,anomalous,False,0.4299656357388316
1_ALOI,498,IForest,0.06,3,anomalous,False,0.4296907216494845
1_ALOI,497,IForest,0.06,4,anomalous,False,0.5213745704467354
1_ALOI,500,IForest,0.06,0,clusters,True,0.546254295532646
1_ALOI,500,IForest,0.06,1,clusters,True,0.5366323024054982
1_ALOI,500,IForest,0.06,2,clusters,True,0.44673539518900346
1_ALOI,458,IForest,0.06,3,clusters,True,0.42474226804123705
1_ALOI,498,IForest,0.06,4,clusters,True,0.5051546391752577
1_ALOI,500,IForest,0.06,0,clusters,False,0.5727835051546393
1_ALOI,500,IForest,0.06,1,clusters,False,0.5637113402061855
1_ALOI,500,IForest,0.06,2,clusters,False,0.49910652920962195
1_ALOI,498,IForest,0.06,3,clusters,False,0.4383505154639175
1_ALOI,498,IForest,0.06,4,clusters,False,0.5057044673539519
1_ALOI,499,IForest,0.08,0,random,True,0.5419931271477664
1_ALOI,471,IForest,0.08,1,random,True,0.5532646048109966
